Section,Sub Section,Index Name,Column Name,Currency,Unit,Source URL,Active,Discovered At,Review Status
,,Henan φ90 Aluminum Billet Premium SMM-AL-BL-022 USD/tonne -0.01 24/04/2026,Henan φ90 Aluminum Billet Premium SMM-AL-BL-022 USD/tonne -0.01 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ90 Aluminum Billet Premium SMM-AL-BL-022,Henan φ90 Aluminum Billet Premium SMM-AL-BL-022 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ90 Aluminum Billet Premium,Henan φ90 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ120 Aluminum Billet Premium SMM-AL-BL-023 USD/tonne 0 24/04/2026,Henan φ120 Aluminum Billet Premium SMM-AL-BL-023 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ120 Aluminum Billet Premium SMM-AL-BL-023,Henan φ120 Aluminum Billet Premium SMM-AL-BL-023 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ120 Aluminum Billet Premium,Henan φ120 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ178 Aluminum Billet Premium SMM-AL-BL-024 USD/tonne 0 24/04/2026,Henan φ178 Aluminum Billet Premium SMM-AL-BL-024 USD/tonne 0 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ178 Aluminum Billet Premium SMM-AL-BL-024,Henan φ178 Aluminum Billet Premium SMM-AL-BL-024 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan φ178 Aluminum Billet Premium,Henan φ178 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ90 Aluminum Billet Premium SMM-AL-BL-025 USD/tonne -0.02 24/04/2026,Linyi φ90 Aluminum Billet Premium SMM-AL-BL-025 USD/tonne -0.02 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ90 Aluminum Billet Premium SMM-AL-BL-025,Linyi φ90 Aluminum Billet Premium SMM-AL-BL-025 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ90 Aluminum Billet Premium,Linyi φ90 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ120 Aluminum Billet Premium SMM-AL-BL-026 USD/tonne -0.02 24/04/2026,Linyi φ120 Aluminum Billet Premium SMM-AL-BL-026 USD/tonne -0.02 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ120 Aluminum Billet Premium SMM-AL-BL-026,Linyi φ120 Aluminum Billet Premium SMM-AL-BL-026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ120 Aluminum Billet Premium,Linyi φ120 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ178 Aluminum Billet Premium SMM-AL-BL-027 USD/tonne -0.02 24/04/2026,Linyi φ178 Aluminum Billet Premium SMM-AL-BL-027 USD/tonne -0.02 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ178 Aluminum Billet Premium SMM-AL-BL-027,Linyi φ178 Aluminum Billet Premium SMM-AL-BL-027 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Linyi φ178 Aluminum Billet Premium,Linyi φ178 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ90 Aluminum Billet Premium SMM-AL-BL-010 USD/tonne -0.01 24/04/2026,Nanchang φ90 Aluminum Billet Premium SMM-AL-BL-010 USD/tonne -0.01 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ90 Aluminum Billet Premium SMM-AL-BL-010,Nanchang φ90 Aluminum Billet Premium SMM-AL-BL-010 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ90 Aluminum Billet Premium,Nanchang φ90 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ120 Aluminum Billet Premium SMM-AL-BL-009 USD/tonne -0.01 24/04/2026,Nanchang φ120 Aluminum Billet Premium SMM-AL-BL-009 USD/tonne -0.01 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ120 Aluminum Billet Premium SMM-AL-BL-009,Nanchang φ120 Aluminum Billet Premium SMM-AL-BL-009 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ120 Aluminum Billet Premium,Nanchang φ120 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ178 Aluminum Billet Premium SMM-AL-BL-011 USD/tonne -0.01 24/04/2026,Nanchang φ178 Aluminum Billet Premium SMM-AL-BL-011 USD/tonne -0.01 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ178 Aluminum Billet Premium SMM-AL-BL-011,Nanchang φ178 Aluminum Billet Premium SMM-AL-BL-011 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Nanchang φ178 Aluminum Billet Premium,Nanchang φ178 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ90 Aluminum Billet Premium SMM-AL-BL-001 USD/tonne +2.56 24/04/2026,Foshan φ90 Aluminum Billet Premium SMM-AL-BL-001 USD/tonne +2.56 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ90 Aluminum Billet Premium SMM-AL-BL-001,Foshan φ90 Aluminum Billet Premium SMM-AL-BL-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ90 Aluminum Billet Premium,Foshan φ90 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ100 Aluminum Billet Premium SMM-AL-BL-002 USD/tonne +2.56 24/04/2026,Foshan φ100 Aluminum Billet Premium SMM-AL-BL-002 USD/tonne +2.56 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ100 Aluminum Billet Premium SMM-AL-BL-002,Foshan φ100 Aluminum Billet Premium SMM-AL-BL-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ100 Aluminum Billet Premium,Foshan φ100 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ120 Aluminum Billet Premium SMM-AL-BL-003 USD/tonne +2.57 24/04/2026,Foshan φ120 Aluminum Billet Premium SMM-AL-BL-003 USD/tonne +2.57 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ120 Aluminum Billet Premium SMM-AL-BL-003,Foshan φ120 Aluminum Billet Premium SMM-AL-BL-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ120 Aluminum Billet Premium,Foshan φ120 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ150 Aluminum Billet Premium SMM-AL-BL-004 USD/tonne +2.57 24/04/2026,Foshan φ150 Aluminum Billet Premium SMM-AL-BL-004 USD/tonne +2.57 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ150 Aluminum Billet Premium SMM-AL-BL-004,Foshan φ150 Aluminum Billet Premium SMM-AL-BL-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ150 Aluminum Billet Premium,Foshan φ150 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ178 Aluminum Billet Premium SMM-AL-BL-005 USD/tonne +2.57 24/04/2026,Foshan φ178 Aluminum Billet Premium SMM-AL-BL-005 USD/tonne +2.57 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ178 Aluminum Billet Premium SMM-AL-BL-005,Foshan φ178 Aluminum Billet Premium SMM-AL-BL-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Foshan φ178 Aluminum Billet Premium,Foshan φ178 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ90 Aluminum Billet Premium SMM-AL-BL-007 USD/tonne +5.15 24/04/2026,Wuxi φ90 Aluminum Billet Premium SMM-AL-BL-007 USD/tonne +5.15 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ90 Aluminum Billet Premium SMM-AL-BL-007,Wuxi φ90 Aluminum Billet Premium SMM-AL-BL-007 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ90 Aluminum Billet Premium,Wuxi φ90 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ120 Aluminum Billet Premium SMM-AL-BL-006 USD/tonne +5.16 24/04/2026,Wuxi φ120 Aluminum Billet Premium SMM-AL-BL-006 USD/tonne +5.16 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ120 Aluminum Billet Premium SMM-AL-BL-006,Wuxi φ120 Aluminum Billet Premium SMM-AL-BL-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ120 Aluminum Billet Premium,Wuxi φ120 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ178 Aluminum Billet Premium SMM-AL-BL-008 USD/tonne +5.16 24/04/2026,Wuxi φ178 Aluminum Billet Premium SMM-AL-BL-008 USD/tonne +5.16 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ178 Aluminum Billet Premium SMM-AL-BL-008,Wuxi φ178 Aluminum Billet Premium SMM-AL-BL-008 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi φ178 Aluminum Billet Premium,Wuxi φ178 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ90 Aluminum Billet SMM-AL-ALM-003 USD/tonne -10.6 24/04/2026,Low Carbon φ90 Aluminum Billet SMM-AL-ALM-003 USD/tonne -10.6 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ90 Aluminum Billet SMM-AL-ALM-003,Low Carbon φ90 Aluminum Billet SMM-AL-ALM-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ90 Aluminum Billet,Low Carbon φ90 Aluminum Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ120 Aluminum Billet SMM-AL-ALM-002 USD/tonne -10.59 24/04/2026,Low Carbon φ120 Aluminum Billet SMM-AL-ALM-002 USD/tonne -10.59 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ120 Aluminum Billet SMM-AL-ALM-002,Low Carbon φ120 Aluminum Billet SMM-AL-ALM-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ120 Aluminum Billet,Low Carbon φ120 Aluminum Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ178 Aluminum Billet SMM-AL-ALM-007 USD/tonne -10.59 24/04/2026,Low Carbon φ178 Aluminum Billet SMM-AL-ALM-007 USD/tonne -10.59 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ178 Aluminum Billet SMM-AL-ALM-007,Low Carbon φ178 Aluminum Billet SMM-AL-ALM-007 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Low Carbon φ178 Aluminum Billet,Low Carbon φ178 Aluminum Billet (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi 6061 Aluminum Billet Premium SMM-AL-BL-034 USD/tonne +0.18 20/04/2026,Wuxi 6061 Aluminum Billet Premium SMM-AL-BL-034 USD/tonne +0.18 20/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi 6061 Aluminum Billet Premium SMM-AL-BL-034,Wuxi 6061 Aluminum Billet Premium SMM-AL-BL-034 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi 6061 Aluminum Billet Premium,Wuxi 6061 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi 6082 Aluminum Billet Premium SMM-AL-BL-035 USD/tonne +0.18 20/04/2026,Wuxi 6082 Aluminum Billet Premium SMM-AL-BL-035 USD/tonne +0.18 20/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi 6082 Aluminum Billet Premium SMM-AL-BL-035,Wuxi 6082 Aluminum Billet Premium SMM-AL-BL-035 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Wuxi 6082 Aluminum Billet Premium,Wuxi 6082 Aluminum Billet Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 61.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-020 USD/tonne -0.06 24/04/2026,Shandong 61.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-020 USD/tonne -0.06 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 61.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-020,Shandong 61.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-020 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 61.5% IACS High-conductivity Aluminum Rod Premium,Shandong 61.5% IACS High-conductivity Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 62.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-021 USD/tonne -0.06 24/04/2026,Shandong 62.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-021 USD/tonne -0.06 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 62.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-021,Shandong 62.5% IACS High-conductivity Aluminum Rod Premium SMM-AL-RO-021 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 62.5% IACS High-conductivity Aluminum Rod Premium,Shandong 62.5% IACS High-conductivity Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 1A60 Aluminum Rod Premium SMM-AL-RO-001 USD/tonne -0.02 24/04/2026,Shandong 1A60 Aluminum Rod Premium SMM-AL-RO-001 USD/tonne -0.02 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 1A60 Aluminum Rod Premium SMM-AL-RO-001,Shandong 1A60 Aluminum Rod Premium SMM-AL-RO-001 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 1A60 Aluminum Rod Premium,Shandong 1A60 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 1A60 Aluminum Rod Premium SMM-AL-RO-004 USD/tonne -0.03 24/04/2026,Henan 1A60 Aluminum Rod Premium SMM-AL-RO-004 USD/tonne -0.03 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 1A60 Aluminum Rod Premium SMM-AL-RO-004,Henan 1A60 Aluminum Rod Premium SMM-AL-RO-004 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 1A60 Aluminum Rod Premium,Henan 1A60 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Inner Mongolia 1A60 Aluminum Rod Premium SMM-AL-RO-005 USD/tonne -0.02 24/04/2026,Inner Mongolia 1A60 Aluminum Rod Premium SMM-AL-RO-005 USD/tonne -0.02 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Inner Mongolia 1A60 Aluminum Rod Premium SMM-AL-RO-005,Inner Mongolia 1A60 Aluminum Rod Premium SMM-AL-RO-005 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Inner Mongolia 1A60 Aluminum Rod Premium,Inner Mongolia 1A60 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangdong 1A60 Aluminum Rod Premium SMM-AL-RO-006 USD/tonne -0.03 24/04/2026,Guangdong 1A60 Aluminum Rod Premium SMM-AL-RO-006 USD/tonne -0.03 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangdong 1A60 Aluminum Rod Premium SMM-AL-RO-006,Guangdong 1A60 Aluminum Rod Premium SMM-AL-RO-006 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangdong 1A60 Aluminum Rod Premium,Guangdong 1A60 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Hebei 1A60 Aluminum Rod Premium SMM-AL-RO-002 USD/tonne -0.03 24/04/2026,Hebei 1A60 Aluminum Rod Premium SMM-AL-RO-002 USD/tonne -0.03 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Hebei 1A60 Aluminum Rod Premium SMM-AL-RO-002,Hebei 1A60 Aluminum Rod Premium SMM-AL-RO-002 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Hebei 1A60 Aluminum Rod Premium,Hebei 1A60 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Jiangsu 1A60 Aluminum Rod Premium SMM-AL-RO-003 USD/tonne -0.03 24/04/2026,Jiangsu 1A60 Aluminum Rod Premium SMM-AL-RO-003 USD/tonne -0.03 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Jiangsu 1A60 Aluminum Rod Premium SMM-AL-RO-003,Jiangsu 1A60 Aluminum Rod Premium SMM-AL-RO-003 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Jiangsu 1A60 Aluminum Rod Premium,Jiangsu 1A60 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 6101/6201 Aluminum Rod Premium SMM-AL-RO-007 USD/tonne -0.08 24/04/2026,Shandong 6101/6201 Aluminum Rod Premium SMM-AL-RO-007 USD/tonne -0.08 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 6101/6201 Aluminum Rod Premium SMM-AL-RO-007,Shandong 6101/6201 Aluminum Rod Premium SMM-AL-RO-007 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 6101/6201 Aluminum Rod Premium,Shandong 6101/6201 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 6101/6201 Aluminum Rod Premium SMM-AL-RO-008 USD/tonne -0.09 24/04/2026,Henan 6101/6201 Aluminum Rod Premium SMM-AL-RO-008 USD/tonne -0.09 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 6101/6201 Aluminum Rod Premium SMM-AL-RO-008,Henan 6101/6201 Aluminum Rod Premium SMM-AL-RO-008 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 6101/6201 Aluminum Rod Premium,Henan 6101/6201 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangdong 6101/6201 Aluminum Rod Premium SMM-AL-RO-009 USD/tonne -0.14 24/04/2026,Guangdong 6101/6201 Aluminum Rod Premium SMM-AL-RO-009 USD/tonne -0.14 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangdong 6101/6201 Aluminum Rod Premium SMM-AL-RO-009,Guangdong 6101/6201 Aluminum Rod Premium SMM-AL-RO-009 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Guangdong 6101/6201 Aluminum Rod Premium,Guangdong 6101/6201 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,1070 Aluminum Rod Premium (Inner Mongolia) SMM-AL-RO-022 USD/tonne -0.01 24/04/2026,1070 Aluminum Rod Premium (Inner Mongolia) SMM-AL-RO-022 USD/tonne -0.01 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,1070 Aluminum Rod Premium (Inner Mongolia) SMM-AL-RO-022,1070 Aluminum Rod Premium (Inner Mongolia) SMM-AL-RO-022 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,1070 Aluminum Rod Premium (Inner Mongolia),1070 Aluminum Rod Premium (Inner Mongolia) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,1070 Aluminum Rod Premium (Yunan) SMM-AL-RO-023 USD/tonne -0.01 24/04/2026,1070 Aluminum Rod Premium (Yunan) SMM-AL-RO-023 USD/tonne -0.01 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,1070 Aluminum Rod Premium (Yunan) SMM-AL-RO-023,1070 Aluminum Rod Premium (Yunan) SMM-AL-RO-023 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,1070 Aluminum Rod Premium (Yunan),1070 Aluminum Rod Premium (Yunan) (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 8030 Aluminum Rod Premium SMM-AL-RO-010 USD/tonne -0.06 24/04/2026,Shandong 8030 Aluminum Rod Premium SMM-AL-RO-010 USD/tonne -0.06 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 8030 Aluminum Rod Premium SMM-AL-RO-010,Shandong 8030 Aluminum Rod Premium SMM-AL-RO-010 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Shandong 8030 Aluminum Rod Premium,Shandong 8030 Aluminum Rod Premium (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 8030 Aluminum Rod Premium SMM-AL-RO-011 USD/tonne -0.06 24/04/2026,Henan 8030 Aluminum Rod Premium SMM-AL-RO-011 USD/tonne -0.06 24/04/2026 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
,,Henan 8030 Aluminum Rod Premium SMM-AL-RO-011,Henan 8030 Aluminum Rod Premium SMM-AL-RO-011 (USD/t),USD,t,https://www.metal.com/Aluminum?currency_type=2,TRUE,2026-04-25 16:41:24,Pending
